text,tokens,tags
"Contacto José Pérez — +51 979173535 — Psje. Rojas 7244, San Borja — 10497109.","Contacto José Pérez — + 51 979173535 — Psje . Rojas 7244 , San Borja — 10497109 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Contacto Juan García Rojas — +51 926267678 — Calle Quispe 5061, San Borja — 74701849.","Contacto Juan García Rojas — + 51 926267678 — Calle Quispe 5061 , San Borja — 74701849 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
El DNI es 20798726; el titular Ana Pérez Quispe; nació el 15 de noviembre de 1994.,El DNI es 20798726 ; el titular Ana Pérez Quispe ; nació el 15 de noviembre de 1994 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Lucía Quispe y mi DNI es 62358969.,Mi nombre es Lucía Quispe y mi DNI es 62358969 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Datos: María García Pérez — 42008932 — +51 975663681 — Psje. García 8956, San Isidro.","Datos : María García Pérez — 42008932 — + 51 975663681 — Psje . García 8956 , San Isidro .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Lucía García; teléfono +51 955538076; DNI 14971784; domicilio Av. Quispe 801, San Borja.","Lucía García ; teléfono + 51 955538076 ; DNI 14971784 ; domicilio Av . Quispe 801 , San Borja .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Datos: Ana Rojas — 82016051 — +51 929992217 — Jr. García 704, Miraflores.","Datos : Ana Rojas — 82016051 — + 51 929992217 — Jr . García 704 , Miraflores .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 42572300; el titular Juan Pérez García; nació el 15 de octubre de 1983.,El DNI es 42572300 ; el titular Juan Pérez García ; nació el 15 de octubre de 1983 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Lucía Pérez, DNI 18584245, celular +51 924271532.","Registrar : Lucía Pérez , DNI 18584245 , celular + 51 924271532 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Registrar: María Ramírez Rojas, DNI 53518077, celular +51 926213828.","Registrar : María Ramírez Rojas , DNI 53518077 , celular + 51 926213828 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"José Quispe Flores; dirección Calle Pérez 2803, San Borja; DNI 65721070.","José Quispe Flores ; dirección Calle Pérez 2803 , San Borja ; DNI 65721070 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Formulario: Juan Ramírez Pérez, 60483455, +51 931173338, Av. Rojas 1422, Lima, nacido el 29 de abril de 1970.","Formulario : Juan Ramírez Pérez , 60483455 , + 51 931173338 , Av . Rojas 1422 , Lima , nacido el 29 de abril de 1970 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Juan Pérez; dirección Psje. Ramírez 2179, Miraflores; DNI 48081803.","Juan Pérez ; dirección Psje . Ramírez 2179 , Miraflores ; DNI 48081803 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
El DNI es 33427561; el titular José Rojas Flores; nació el 15 de junio de 1997.,El DNI es 33427561 ; el titular José Rojas Flores ; nació el 15 de junio de 1997 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Ana Quispe, DNI 56688115, celular +51 966208488.","Registrar : Ana Quispe , DNI 56688115 , celular + 51 966208488 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Juan Pérez; teléfono +51 939430744; DNI 78120967; domicilio Psje. Ramírez 3509, San Isidro.","Juan Pérez ; teléfono + 51 939430744 ; DNI 78120967 ; domicilio Psje . Ramírez 3509 , San Isidro .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Datos: Juan Ramírez — 73674613 — +51 976775311 — Jr. Flores 806, Lima.","Datos : Juan Ramírez — 73674613 — + 51 976775311 — Jr . Flores 806 , Lima .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: José Quispe Ramírez; DNI 92788091; tel +51 970820445.,Para el registro : José Quispe Ramírez ; DNI 92788091 ; tel + 51 970820445 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Juan García Ramírez; dirección Calle Rojas 3356, San Isidro; DNI 41581408.","Juan García Ramírez ; dirección Calle Rojas 3356 , San Isidro ; DNI 41581408 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Registrar: José Flores Rojas, DNI 36837617, celular +51 960403103.","Registrar : José Flores Rojas , DNI 36837617 , celular + 51 960403103 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es Lucía Pérez Rojas y mi DNI es 33898911.,Mi nombre es Lucía Pérez Rojas y mi DNI es 33898911 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Para el registro: José Flores García; DNI 86325036; tel +51 918006318.,Para el registro : José Flores García ; DNI 86325036 ; tel + 51 918006318 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Soy María Flores; DNI 49615907; fecha de nacimiento 18 de octubre de 1994.,Soy María Flores ; DNI 49615907 ; fecha de nacimiento 18 de octubre de 1994 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Datos: Juan Pérez Rojas — 39050434 — +51 989400640 — Psje. Rojas 4673, Lima.","Datos : Juan Pérez Rojas — 39050434 — + 51 989400640 — Psje . Rojas 4673 , Lima .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Soy Ana Flores; DNI 53928918; fecha de nacimiento 25 de marzo de 1970.,Soy Ana Flores ; DNI 53928918 ; fecha de nacimiento 25 de marzo de 1970 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Juan Rojas Pérez; DNI 14512474; fecha de nacimiento 20 de marzo de 1992.,Soy Juan Rojas Pérez ; DNI 14512474 ; fecha de nacimiento 20 de marzo de 1992 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Datos: Juan García Rojas — 39260335 — +51 927812303 — Calle Quispe 4016, Lima.","Datos : Juan García Rojas — 39260335 — + 51 927812303 — Calle Quispe 4016 , Lima .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Actualiza: Ana Ramírez Rojas, Av. Rojas 7698, Miraflores, +51 988337534, 86555214.","Actualiza : Ana Ramírez Rojas , Av . Rojas 7698 , Miraflores , + 51 988337534 , 86555214 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Soy María Quispe; DNI 94129142; fecha de nacimiento 26 de diciembre de 2000.,Soy María Quispe ; DNI 94129142 ; fecha de nacimiento 26 de diciembre de 2000 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Carlos Rojas Quispe; DNI 92208524; tel +51 982804407.,Para el registro : Carlos Rojas Quispe ; DNI 92208524 ; tel + 51 982804407 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Contacto Juan Ramírez Quispe — +51 924893677 — Psje. Quispe 7724, Surco — 16920612.","Contacto Juan Ramírez Quispe — + 51 924893677 — Psje . Quispe 7724 , Surco — 16920612 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
Para el registro: José Pérez García; DNI 85263692; tel +51 937476059.,Para el registro : José Pérez García ; DNI 85263692 ; tel + 51 937476059 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 38158070; el titular Lucía Pérez; nació el 6 de julio de 2000.,El DNI es 38158070 ; el titular Lucía Pérez ; nació el 6 de julio de 2000 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy José Quispe Ramírez; DNI 70721529; fecha de nacimiento 10 de febrero de 1983.,Soy José Quispe Ramírez ; DNI 70721529 ; fecha de nacimiento 10 de febrero de 1983 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Actualiza: Carlos Ramírez García, Av. García 6500, Miraflores, +51 971454824, 35280389.","Actualiza : Carlos Ramírez García , Av . García 6500 , Miraflores , + 51 971454824 , 35280389 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Registrar: Juan García Flores, DNI 76616115, celular +51 930199508.","Registrar : Juan García Flores , DNI 76616115 , celular + 51 930199508 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 56533319; el titular Carlos Rojas; nació el 25 de junio de 1978.,El DNI es 56533319 ; el titular Carlos Rojas ; nació el 25 de junio de 1978 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Juan Flores, DNI 79742280, celular +51 996526415.","Registrar : Juan Flores , DNI 79742280 , celular + 51 996526415 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 83614224; el titular José Ramírez Pérez; nació el 29 de mayo de 2005.,El DNI es 83614224 ; el titular José Ramírez Pérez ; nació el 29 de mayo de 2005 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Titular María Flores, documento 74994010, vive en Calle García 2530, San Isidro.","Titular María Flores , documento 74994010 , vive en Calle García 2530 , San Isidro .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Actualiza: María Flores, Jr. Flores 2614, Miraflores, +51 948285148, 81848989.","Actualiza : María Flores , Jr . Flores 2614 , Miraflores , + 51 948285148 , 81848989 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Registrar: Juan Pérez, DNI 26974987, celular +51 969175071.","Registrar : Juan Pérez , DNI 26974987 , celular + 51 969175071 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Contacto Juan Quispe — +51 960051795 — Psje. Pérez 2763, Surco — 29856736.","Contacto Juan Quispe — + 51 960051795 — Psje . Pérez 2763 , Surco — 29856736 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Registrar: Juan Rojas Flores, DNI 71477186, celular +51 952978923.","Registrar : Juan Rojas Flores , DNI 71477186 , celular + 51 952978923 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 99508156; el titular Ana Quispe Pérez; nació el 19 de octubre de 1971.,El DNI es 99508156 ; el titular Ana Quispe Pérez ; nació el 19 de octubre de 1971 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Ana Quispe García; dirección Jr. Rojas 5955, Lima; DNI 63905855.","Ana Quispe García ; dirección Jr . Rojas 5955 , Lima ; DNI 63905855 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Mi nombre es Carlos Pérez y mi DNI es 80656754.,Mi nombre es Carlos Pérez y mi DNI es 80656754 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Actualiza: Ana García, Jr. Rojas 5306, Surco, +51 962938641, 78690958.","Actualiza : Ana García , Jr . Rojas 5306 , Surco , + 51 962938641 , 78690958 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Juan Quispe; teléfono +51 929856967; DNI 63359331; domicilio Psje. Quispe 6426, San Isidro.","Juan Quispe ; teléfono + 51 929856967 ; DNI 63359331 ; domicilio Psje . Quispe 6426 , San Isidro .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Titular José Rojas Pérez, documento 21757289, vive en Psje. Ramírez 6909, San Borja.","Titular José Rojas Pérez , documento 21757289 , vive en Psje . Ramírez 6909 , San Borja .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Ana Rojas; dirección Av. Flores 3504, San Isidro; DNI 65592149.","Ana Rojas ; dirección Av . Flores 3504 , San Isidro ; DNI 65592149 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"José Pérez Rojas; teléfono +51 910888369; DNI 21871327; domicilio Psje. Ramírez 4578, San Borja.","José Pérez Rojas ; teléfono + 51 910888369 ; DNI 21871327 ; domicilio Psje . Ramírez 4578 , San Borja .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Lucía Flores; teléfono +51 934965358; DNI 36743897; domicilio Psje. Quispe 9174, San Borja.","Lucía Flores ; teléfono + 51 934965358 ; DNI 36743897 ; domicilio Psje . Quispe 9174 , San Borja .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Titular Carlos Pérez Rojas, documento 40134594, vive en Av. Flores 4403, San Isidro.","Titular Carlos Pérez Rojas , documento 40134594 , vive en Av . Flores 4403 , San Isidro .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 65989834; el titular Lucía Ramírez Quispe; nació el 10 de mayo de 1975.,El DNI es 65989834 ; el titular Lucía Ramírez Quispe ; nació el 10 de mayo de 1975 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Titular Lucía García, documento 90381832, vive en Psje. Pérez 7244, San Isidro.","Titular Lucía García , documento 90381832 , vive en Psje . Pérez 7244 , San Isidro .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 60090353; el titular Lucía García; nació el 16 de agosto de 1972.,El DNI es 60090353 ; el titular Lucía García ; nació el 16 de agosto de 1972 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"José Ramírez Flores; dirección Av. Quispe 6017, San Borja; DNI 57967465.","José Ramírez Flores ; dirección Av . Quispe 6017 , San Borja ; DNI 57967465 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Para el registro: Juan Pérez García; DNI 78969993; tel +51 936013386.,Para el registro : Juan Pérez García ; DNI 78969993 ; tel + 51 936013386 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Para el registro: José Ramírez; DNI 50409241; tel +51 946434606.,Para el registro : José Ramírez ; DNI 50409241 ; tel + 51 946434606 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Juan Quispe Ramírez; dirección Calle Flores 1778, Miraflores; DNI 75082045.","Juan Quispe Ramírez ; dirección Calle Flores 1778 , Miraflores ; DNI 75082045 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"María Pérez; teléfono +51 980551927; DNI 92332960; domicilio Av. Rojas 7644, Lima.","María Pérez ; teléfono + 51 980551927 ; DNI 92332960 ; domicilio Av . Rojas 7644 , Lima .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Juan Quispe Ramírez; dirección Calle Flores 5091, Lima; DNI 28658140.","Juan Quispe Ramírez ; dirección Calle Flores 5091 , Lima ; DNI 28658140 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Registrar: María Ramírez Flores, DNI 40410305, celular +51 951262331.","Registrar : María Ramírez Flores , DNI 40410305 , celular + 51 951262331 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Contacto Juan Rojas Ramírez — +51 936353784 — Av. García 8512, Surco — 15706527.","Contacto Juan Rojas Ramírez — + 51 936353784 — Av . García 8512 , Surco — 15706527 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Actualiza: Juan García, Av. García 2128, Surco, +51 950486214, 18891570.","Actualiza : Juan García , Av . García 2128 , Surco , + 51 950486214 , 18891570 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Formulario: María Quispe García, 22184193, +51 929536326, Calle Pérez 5798, San Isidro, nacido el 15 de marzo de 1977.","Formulario : María Quispe García , 22184193 , + 51 929536326 , Calle Pérez 5798 , San Isidro , nacido el 15 de marzo de 1977 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Ana Pérez; teléfono +51 919172042; DNI 86535694; domicilio Av. Pérez 329, Surco.","Ana Pérez ; teléfono + 51 919172042 ; DNI 86535694 ; domicilio Av . Pérez 329 , Surco .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Contacto María Flores — +51 910581018 — Av. Flores 8360, San Borja — 82091897.","Contacto María Flores — + 51 910581018 — Av . Flores 8360 , San Borja — 82091897 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Contacto Carlos Ramírez García — +51 957623448 — Psje. Rojas 3610, Surco — 34273079.","Contacto Carlos Ramírez García — + 51 957623448 — Psje . Rojas 3610 , Surco — 34273079 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
Soy Juan Quispe; DNI 26591378; fecha de nacimiento 12 de marzo de 2004.,Soy Juan Quispe ; DNI 26591378 ; fecha de nacimiento 12 de marzo de 2004 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Ana Ramírez García; DNI 21039132; tel +51 954038904.,Para el registro : Ana Ramírez García ; DNI 21039132 ; tel + 51 954038904 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: Ana Rojas Flores, 84345332, +51 964664494, Calle Rojas 3193, Lima, nacido el 23 de septiembre de 2007.","Formulario : Ana Rojas Flores , 84345332 , + 51 964664494 , Calle Rojas 3193 , Lima , nacido el 23 de septiembre de 2007 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Actualiza: Ana García Rojas, Psje. Pérez 1492, Lima, +51 963199848, 24115931.","Actualiza : Ana García Rojas , Psje . Pérez 1492 , Lima , + 51 963199848 , 24115931 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Soy Lucía García; DNI 32645646; fecha de nacimiento 8 de septiembre de 1996.,Soy Lucía García ; DNI 32645646 ; fecha de nacimiento 8 de septiembre de 1996 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Juan Rojas Ramírez; DNI 47382097; fecha de nacimiento 6 de mayo de 1991.,Soy Juan Rojas Ramírez ; DNI 47382097 ; fecha de nacimiento 6 de mayo de 1991 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
